Evaluate/discounted_episode_lengths,Evaluate/discounted_episode_returns,Evaluate/episode_lengths,Evaluate/episode_returns,Evaluate/iter,TRPO/cg_residual,TRPO/dist_mean,TRPO/dist_std,TRPO/fps,TRPO/grad_norm,TRPO/iter,TRPO/mse_loss,TRPO/nat_grad_norm,TRPO/reward,TRPO/step_size,TRPO/vf_loss,Discriminator/fake_logits,Discriminator/fake_prob,Discriminator/grad_norm,Discriminator/grad_penalty,Discriminator/iter,Discriminator/loss,Discriminator/regularization,Discriminator/true_logits,Discriminator/true_prob
186,145.2316359639251,193,176.43890124192222,0,,,,,,,,,,,,,,,,,,,,
,,,,,2.2038132e-07,9.187108e-06,1.0,27,0.27352762,1000,0.30198452,0.30801615,-1.2500095181167125e-10,0.5281593435290833,0.08931099,,,,,,,,,
,,,,,7.005285e-07,0.05177075,0.9997619,23,0.18737577,2000,0.28007334,0.29875794,-1.099608198273927e-09,0.7212343183388261,0.10205326,,,,,,,,,
,,,,,1.5530597e-06,0.060545217,1.0094395,19,0.29695052,3000,0.30619586,0.34995648,1.96161272469908e-09,0.4869972393565403,0.09578796,,,,,,,,,
,,,,,1.0146039e-05,0.08433924,1.0020555,17,0.29576954,4000,0.32264355,0.40742344,2.7754867915064097e-10,0.49058762888340185,0.09833284,,,,,,,,,
,,,,,9.565773e-06,0.11183147,0.9980832,15,0.32452306,5000,0.336072,0.31926075,-1.0192306945100426e-09,0.5107855596008871,0.17529793,,,,,,,,,
,,,,,,,,,,,,,,,,-0.08616336,0.47853857,13.923999,1.7181327,5000,1.6856872,0.0,-0.053717483,0.48661482
23,24.19629336340522,23,24.379695295637084,5000,,,,,,,,,,,,,,,,,,,,
,,,,,8.402192e-06,0.13557073,0.98382354,117,0.37390706,6000,0.352227,0.38050795,-1.0353949619457126e-08,0.4287727399758382,0.18850285,,,,,,,,,
,,,,,6.49256e-06,0.1719063,0.9871201,66,0.4376107,7000,0.40475833,0.32728493,-2.4346268219233026e-08,0.4054900757276151,0.39468652,,,,,,,,,
,,,,,3.260304e-05,0.24097387,0.98203105,44,0.418887,8000,0.3722091,0.4182082,2.4510445655323565e-08,0.418784161430176,0.5669083,,,,,,,,,
,,,,,2.3764269e-05,0.2970864,0.9815143,33,0.56935024,9000,0.38953528,0.37962055,2.7324360871716635e-08,0.36998906942094417,0.4889738,,,,,,,,,
,,,,,7.775369e-05,0.30152968,0.9738366,27,0.406476,10000,0.46397185,0.4599016,-2.6609632186591627e-09,0.4225804239371361,0.5037428,,,,,,,,,
,,,,,,,,,,,,,,,,-0.22784998,0.44349468,9.013688,0.8898434,10000,0.68284637,0.0,-0.020852974,0.4948471
60,85.99946086048082,60,88.78111703708444,10000,,,,,,,,,,,,,,,,,,,,
,,,,,2.0300664e-05,0.35432002,0.96161515,79,0.44259357,11000,0.48539758,0.34342405,-3.931050741812214e-08,0.47560457987122245,0.55882627,,,,,,,,,
,,,,,0.0002413214,0.3449113,0.94276327,49,0.33031625,12000,0.45738557,0.37686116,2.6772351702675222e-08,0.4951752977264568,0.607058,,,,,,,,,
,,,,,0.00026320576,0.34600332,0.92482185,35,0.46466663,13000,0.54013234,0.3376769,1.441164204152301e-08,0.4661730917220405,0.48282734,,,,,,,,,
,,,,,0.00050817325,0.36778337,0.9176713,27,0.48341307,14000,0.6539615,0.36649728,-5.511377821676433e-09,0.4691693412437325,0.32804126,,,,,,,,,
,,,,,0.0003214845,0.41826472,0.9067996,23,0.5654734,15000,0.79897386,0.37952372,2.03032250283286e-08,0.42710119821277626,0.22044177,,,,,,,,,
,,,,,,,,,,,,,,,,-0.32581407,0.4196674,8.258452,0.7118204,15000,0.38813934,0.0,-0.0021328751,0.49957186
61,91.32225722280126,61,93.80044502291597,15000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00030272332,0.46601954,0.89484847,82,0.36685988,16000,0.8770742,0.3298409,-4.270303179509937e-09,0.5510490023427884,0.11182026,,,,,,,,,
,,,,,0.00019084707,0.43177888,0.88148344,52,0.4871912,17000,0.838579,0.3166691,-2.343974483665079e-08,0.5253587315913575,0.06650609,,,,,,,,,
,,,,,0.00028869213,0.4944559,0.87043333,38,0.49264118,18000,0.9216442,0.32939827,-1.6389814845751972e-08,0.4539214241146275,0.055228043,,,,,,,,,
,,,,,0.00033981,0.49561474,0.8568323,30,0.5008034,19000,0.9006572,0.2871353,-2.521308488212526e-09,0.5070621863846967,0.03533358,,,,,,,,,
,,,,,0.0005156325,0.54015,0.8394361,25,0.5222786,20000,0.9232524,0.30391702,3.5536097129806875e-08,0.45897115560574187,0.04991342,,,,,,,,,
,,,,,,,,,,,,,,,,-0.47993502,0.38299054,6.1094027,0.5830057,20000,0.08753644,0.0,0.015534305,0.5040756
55,85.2060129641282,55,87.16482900603532,20000,,,,,,,,,,,,,,,,,,,,
,,,,,0.00045006708,0.55261683,0.82080096,62,0.3878286,21000,0.91897374,0.32284752,2.2913067368790508e-08,0.5359454033646281,0.040164527,,,,,,,,,
,,,,,0.0007184324,0.56839556,0.80972236,41,0.5188845,22000,1.0207479,0.28761068,-4.6354398364201185e-08,0.511637210958042,0.02406491,,,,,,,,,
,,,,,0.00055464933,0.59175646,0.8014146,31,0.4687374,23000,1.117201,0.29299542,-3.1682093322160655e-08,0.5499040613507846,0.028660286,,,,,,,,,
,,,,,0.0018789632,0.6220122,0.7893237,25,0.73373777,24000,1.0835395,0.3734261,6.869129720143974e-09,0.4126367167235405,0.026911274,,,,,,,,,
,,,,,0.00039794313,0.5717123,0.78629476,21,0.62013656,25000,1.098579,0.26325923,2.8068556275684388e-08,0.5332035962098265,0.037279014,,,,,,,,,
,,,,,,,,,,,,,,,,-0.68452513,0.3369174,6.038721,0.55677205,25000,-0.14166278,0.0,0.013909781,0.5040151
58,92.02035642424671,58,95.23704866067087,25000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0005010117,0.6131188,0.7815884,84,0.69942033,26000,1.1452085,0.29513684,4.1641641928436e-08,0.5080258545562574,0.036508568,,,,,,,,,
,,,,,0.001186426,0.6012409,0.7709018,53,0.87294686,27000,1.147565,0.36125773,7.713938248343766e-08,0.3989724550551494,0.046453845,,,,,,,,,
,,,,,0.00115989,0.5869405,0.7632931,38,0.75860286,28000,1.0215608,0.2943142,1.146129216067493e-08,0.5294392655099718,0.028278034,,,,,,,,,
,,,,,0.0013008034,0.5654856,0.75983745,30,0.7812508,29000,1.0320722,0.33591768,8.743017679080367e-08,0.49995907898491776,0.049832452,,,,,,,,,
,,,,,0.0021304025,0.5501989,0.748904,25,0.49182132,30000,1.1751331,0.33174646,4.4466287363320586e-08,0.5777441667573113,0.03191035,,,,,,,,,
,,,,,,,,,,,,,,,,-0.8952015,0.29329368,5.6909256,0.4362353,30000,-0.50120384,0.0,0.04223772,0.5113337
62,104.20079935170395,62,107.6239594787263,30000,,,,,,,,,,,,,,,,,,,,
,,,,,0.002129962,0.59432113,0.7442505,80,0.87987685,31000,1.1432904,0.30248913,-3.518746234476566e-08,0.5013544402020924,0.0365357,,,,,,,,,
,,,,,0.0015775722,0.5600471,0.7389267,52,0.7429791,32000,1.1095527,0.29219756,2.71875032922253e-08,0.5696022655285066,0.043532453,,,,,,,,,
,,,,,0.003901985,0.5520979,0.73735523,38,0.5301788,33000,1.1411972,0.36993024,4.407484084367752e-10,0.5218318957444962,0.016491892,,,,,,,,,
,,,,,0.005226236,0.55296576,0.7337516,30,0.6981602,34000,1.2430282,0.61385965,-3.300205298728543e-08,0.3122097570359085,0.100022495,,,,,,,,,
,,,,,0.006810253,0.56097263,0.7301594,25,0.4167293,35000,1.2588359,0.41665432,-6.7105574999004605e-09,0.5692331311364918,0.36552945,,,,,,,,,
,,,,,,,,,,,,,,,,-1.0964164,0.2583649,5.196464,0.4136011,35000,-0.7408905,0.0,0.058075212,0.5160894
66,112.82704407065333,66,116.90388953458898,35000,,,,,,,,,,,,,,,,,,,,
,,,,,0.009518975,0.553755,0.7278165,80,0.8969865,36000,1.2209526,0.4512746,8.06100433692336e-09,0.41767136999047094,0.28662863,,,,,,,,,
,,,,,0.0077261105,0.46650428,0.7255304,52,0.6326986,37000,1.2944511,0.47919405,-2.819171641021967e-09,0.4789954300592248,0.63171047,,,,,,,,,
,,,,,0.009278647,0.40916276,0.7269245,38,0.83872455,38000,1.2596315,0.3283864,-2.9497416107915342e-08,0.49637694722604925,0.83762306,,,,,,,,,
,,,,,0.020135043,0.3616832,0.72138244,30,0.5799618,39000,1.2779092,0.38199764,3.5626289900392294e-09,0.5211172995866907,0.3769262,,,,,,,,,
,,,,,0.00791014,0.3398595,0.7221036,25,0.8089334,40000,1.394804,0.31465697,6.3831103034317494e-09,0.49961269990330376,0.16490759,,,,,,,,,
,,,,,,,,,,,,,,,,-0.9316618,0.30006874,5.856607,0.5081548,40000,-0.48345116,0.0,0.059944205,0.51696146
101,234.00704234325266,101,249.51410698584647,40000,,,,,,,,,,,,,,,,,,,,
,,,,,0.16830106,0.29229072,0.7261639,64,1.4171127,41000,1.4647127,0.84020096,7.551396265625954e-09,0.24171394131677054,0.40234038,,,,,,,,,
,,,,,0.005013844,0.3061042,0.7235597,44,0.6271763,42000,1.4302515,0.3379515,-2.7433765353634952e-08,0.5073707486298494,0.1458316,,,,,,,,,
,,,,,0.010936732,0.3265904,0.7178171,34,0.92876333,43000,1.3715515,0.4896119,6.595923332497478e-08,0.38950042345638053,0.088678285,,,,,,,,,
,,,,,0.033253785,0.3294777,0.71444243,27,1.0176845,44000,1.2711705,0.35384077,8.8569795479998e-09,0.4502183326093017,0.34536535,,,,,,,,,
,,,,,0.06639969,0.27101555,0.7122239,23,0.5951261,45000,1.1028618,0.41315997,-2.120208228006959e-08,0.4623648111255894,0.15426236,,,,,,,,,
,,,,,,,,,,,,,,,,-1.0957178,0.2674841,5.569842,0.34046552,45000,-0.82505786,0.0,0.06980553,0.5197664
104,253.54837754797154,104,269.6947645685984,45000,,,,,,,,,,,,,,,,,,,,
,,,,,0.0066311844,0.3070062,0.7042136,59,0.38942313,46000,1.0869584,0.33118558,1.0983727406710387e-08,0.6270377398555186,0.15061197,,,,,,,,,
,,,,,0.027186135,0.28133252,0.70140445,41,0.687992,47000,1.0861926,0.47334635,3.0516996048390866e-08,0.43365302196729266,0.35840258,,,,,,,,,
,,,,,0.01603101,0.31964678,0.69426227,32,1.1560637,48000,1.1176587,0.40246233,-4.8948568291962144e-08,0.4302284700025023,0.35165802,,,,,,,,,
,,,,,0.013680881,0.2883527,0.69328,26,0.701333,49000,1.2250878,0.44563165,-2.47397692874074e-08,0.45872107296688225,0.3161671,,,,,,,,,
,,,,,0.039733402,0.2963359,0.689247,22,1.0029548,50000,1.1745898,0.46253473,1.932750456035137e-08,0.3906605991091137,0.32126814,,,,,,,,,
,,,,,,,,,,,,,,,,-1.2035309,0.25010902,4.5449524,0.26269633,50000,-1.041859,0.0,0.10102415,0.5278384
132,357.44102493930956,132,387.663419172129,50000,,,,,,,,,,,,,,,,,,,,
,,,,,0.005982921,0.26583976,0.6819377,57,0.7937485,51000,1.1847177,0.31260446,4.2548519559204576e-08,0.4730091944471164,0.23317374,,,,,,,,,
,,,,,0.009442764,0.3176785,0.6791048,41,0.8187378,52000,1.1383742,0.29229257,-1.5744881238788367e-08,0.5217220615446593,0.23091702,,,,,,,,,
,,,,,0.007239494,0.2620963,0.6779623,32,0.4684857,53000,1.3298026,0.3811105,2.8211099561303855e-08,0.5820721368499536,0.2391856,,,,,,,,,
,,,,,0.03407676,0.2743998,0.6775407,26,0.87530226,54000,1.1910554,0.341566,1.519047873443924e-08,0.49862759877996604,0.30441278,,,,,,,,,
